date,account_value,unrealized_pnl,total_value,open_positions,trades_entered_today,returns,cummax,drawdown
2025-12-01 12:00:00,148591.42227635745,-9.636284800469053,148581.78599155697,3,1,-0.00018922732591752922,152572.08060577436,-0.02615350461483036
2025-12-02 12:00:00,148590.12227635746,17.23710846554818,148607.359384823,4,1,0.00017211660968663445,152572.08060577436,-0.025985889457689555
2025-12-03 12:00:00,148588.82227635747,63.85879389157219,148652.68107024903,5,1,0.0003049760497302323,152572.08060577436,-0.02568883848187485
2025-12-04 12:00:00,148635.46997639947,35.34890977123504,148670.81888617072,4,1,0.00012201472446449202,152572.08060577436,-0.025569958173959607
2025-12-05 12:00:00,148634.16997639948,63.37505085096055,148697.54502725045,5,1,0.0001797672285654972,152572.08060577436,-0.025394787585909538
2025-12-08 12:00:00,148632.8699763995,13.72685775980309,148646.5968341593,6,1,-0.000342629685525786,152572.08060577436,-0.025728716263350764
2025-12-09 12:00:00,148631.5699763995,3.31671408589718,148634.8866904854,7,1,-7.877841755754567e-05,152572.08060577436,-0.025805467813355253
2025-12-10 12:00:00,148694.92096853134,88.52870008467114,148783.449668616,6,1,0.0009995162067164554,152572.08060577436,-0.024831744589940235
2025-12-11 12:00:00,148793.87720393416,64.92117150586103,148858.79837544,4,1,0.0005064320459824412,152572.08060577436,-0.024337888135175765
2025-12-12 12:00:00,148792.57720393417,-50.45001238260629,148742.12719155155,5,1,-0.0007837708295493906,152572.08060577436,-0.025102583637952015
2025-12-15 12:00:00,148791.27720393418,-63.210375175159115,148728.066828759,6,1,-9.45284503994781e-05,152572.08060577436,-0.02519473918001921
2025-12-16 12:00:00,148789.9772039342,-97.01494967653738,148692.96225425764,7,1,-0.0002360319423890811,152572.08060577436,-0.02542482435918167
2025-12-17 12:00:00,148788.6772039342,-390.23337925515045,148398.44382467907,8,1,-0.0019807153285100743,152572.08060577436,-0.027355180348358803
2025-12-18 12:00:00,148650.58330754878,-6.726747165313498,148643.85656038346,4,1,0.0016537419758546612,152572.08060577436,-0.02574667678250324
2025-12-19 12:00:00,148691.26388526583,75.4277208334901,148766.6916060993,4,1,0.0008263714933012256,152572.08060577436,-0.02494158160894235
2025-12-22 12:00:00,148824.73193765487,25.1271868762327,148849.8591245311,2,1,0.0005590466356004686,152572.08060577436,-0.024396478480627017
2025-12-23 12:00:00,148859.27704634046,11.365560165318866,148870.64260650577,2,1,0.000139627152466959,152572.08060577436,-0.02426025773898045
2025-12-24 12:00:00,148857.97704634047,39.07292503599602,148897.04997137646,3,1,0.00017738463681182814,152572.08060577436,-0.02408717649917671
2025-12-26 12:00:00,148856.67704634048,49.8570470233918,148906.53409336388,4,1,6.36958354061079e-05,152572.08060577436,-0.02402501491660036
2025-12-29 12:00:00,148855.3770463405,16.25185447477828,148871.62890081527,5,1,-0.00023441007986080287,152572.08060577436,-0.024253793290795852
2025-12-30 12:00:00,148854.0770463405,4.371029098251798,148858.44807543876,6,1,-8.85381954495168e-05,152572.08060577436,-0.024340184099154574
2025-12-31 12:00:00,148852.77704634052,-154.95330117667922,148697.82374516383,7,1,-0.0010790407420715464,152572.08060577436,-0.025392960790913577
2026-01-02 12:00:00,148819.0959744585,-4.990126601783993,148814.10584785673,4,1,0.0007820027204445967,152572.08060577436,-0.02463081543488767
