near_dte,far_dte,target_delta,profit_target,stop_loss,vix_min,vix_max,dte_exit,initial_capital,final_value,total_pnl,total_return_pct,annualized_return_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,volatility_pct,total_trades,winning_trades,losing_trades,win_rate_pct,avg_win,avg_loss,largest_win,largest_loss,profit_factor,avg_days_in_trade,positive_months,total_months,positive_months_pct,best_month_pct,worst_month_pct,avg_monthly_return_pct,stability_score,stability_n,below_min_trades
14,42,0.45,0.4,-0.4,5,30,5,10000,18882.150428885223,8882.150428885223,88.82150428885222,18.199268075740104,1.910911180049165,2.2868606943567262,-14.64431925693771,1.2430287853621234,7.879145441199477,93,64,29,68.81720430107528,221.80469703108247,-174.17775660121274,690.5331386685147,-566.9336698550652,2.8103474897477514,13.21505376344086,28,45,62.22222222222222,8.219963954289057,-4.537328074204117,1.401152700401311,1.2590243972463855,398,
14,42,0.45,0.5,-0.5,5,25,5,10000,18920.83763212261,8920.83763212261,89.2083763212261,18.26292389175279,1.9089411788452633,2.3259942730817436,-15.024317112843057,1.2155576692494938,7.915137012044858,89,60,29,67.41573033707866,237.4569518011202,-174.7235943543346,893.4242968500167,-566.9336698550652,2.8118139792239103,13.280898876404494,28,45,62.22222222222222,8.19797842050849,-4.529041934217659,1.401150301512806,1.3623214467862983,147,
14,42,0.45,0.6,-0.5,10,25,5,10000,18920.83763212261,8920.83763212261,89.2083763212261,18.26292389175279,1.9089411788452633,2.3259942730817436,-15.024317112843057,1.2155576692494938,7.915137012044858,89,60,29,67.41573033707866,237.4569518011202,-174.7235943543346,893.4242968500167,-566.9336698550652,2.8118139792239103,13.280898876404494,28,45,62.22222222222222,8.19797842050849,-4.529041934217659,1.401150301512806,1.3605893368679514,45,
14,42,0.45,0.6,-0.5,5,25,5,10000,18920.83763212261,8920.83763212261,89.2083763212261,18.26292389175279,1.9089411788452633,2.3259942730817436,-15.024317112843057,1.2155576692494938,7.915137012044858,89,60,29,67.41573033707866,237.4569518011202,-174.7235943543346,893.4242968500167,-566.9336698550652,2.8118139792239103,13.280898876404494,28,45,62.22222222222222,8.19797842050849,-4.529041934217659,1.401150301512806,1.4351100138883222,42,
14,42,0.45,0.5,-0.5,5,30,5,10000,18873.546516483242,8873.546516483242,88.73546516483242,18.18509815968119,1.9081381678951084,2.3220744502864465,-14.730047036910815,1.234832443655555,7.884461842832691,92,63,29,68.47826086956522,225.32915233438308,-174.57223589358642,893.4242968500167,-566.9336698550652,2.804043586964826,13.315217391304348,28,45,62.22222222222222,8.227004239937784,-4.537328074204117,1.4002342369891538,1.2957778659753847,169,
14,42,0.45,0.5,-0.4,5,25,5,10000,18932.277531601445,8932.277531601445,89.32277531601444,18.281728693580224,1.9058514159817344,2.2926440944132973,-14.938764703812831,1.2237778059998605,7.937273835842233,89,60,29,67.41573033707866,237.4569518011202,-174.32911506196092,893.4242968500167,-566.9336698550652,2.81817667078244,13.247191011235955,28,45,62.22222222222222,8.190987703997642,-4.529041934217659,1.4024135565476665,1.3543997948778232,152,
14,42,0.45,0.5,-0.4,5,30,5,10000,18884.986415962077,8884.986415962077,88.84986415962078,18.203937663904913,1.9049936190847405,2.2888276680411948,-14.64431925693771,1.2433476631316087,7.906811964812163,92,63,29,68.47826086956522,225.32915233438308,-174.17775660121274,893.4242968500167,-566.9336698550652,2.810394209177187,13.282608695652174,28,45,62.22222222222222,8.219963954289057,-4.537328074204117,1.401500804190176,1.289862662138776,175,
14,45,0.45,0.6,-0.5,5,30,5,10000,18606.90419337026,8606.904193370261,86.06904193370261,17.743581730134196,1.8137147848764203,2.288015890491753,-14.71381275335228,1.2061869174403466,8.097414240286431,84,57,27,67.85714285714286,244.96211124414341,-188.945959551001,893.4242968500167,-566.9336698550652,2.7369848822258525,13.273809523809524,28,45,62.22222222222222,7.99767317948632,-4.537328074204117,1.3668891487681267,1.5546395089550398,32,
14,45,0.45,0.4,-0.4,10,30,5,10000,18442.57591142536,8442.57591142536,84.4257591142536,17.46915354629848,1.7917443725645728,2.21876252282257,-14.628084973379174,1.1944947620648925,8.06485051297393,85,58,27,68.23529411764706,237.73055447400756,-188.52225957030333,741.9641167222933,-566.9336698550652,2.708860224334039,13.16470588235294,28,45,62.22222222222222,7.990838613814355,-4.537328074204117,1.3462802353717798,1.2477797432234754,359,
14,45,0.45,0.30000000000000004,-0.4,10,30,5,10000,18377.188093018907,8377.188093018907,83.77188093018907,17.359454637388016,1.7622398314211294,2.1478015410112343,-13.964174518113914,1.2434296203265929,8.150722016546007,81,56,25,69.1358024691358,242.56896198791128,-198.03914154540874,741.9641167222933,-566.9336698550652,2.7436721378048112,12.925925925925926,29,45,64.44444444444444,6.924805771503606,-4.519868896748114,1.3282247371195495,1.1781994044598092,405,
